order_id,shop_id,user_id,order_amount,total_items,payment_method,created_at,unit_price
2274,42,747,704.0,2,debit,2017-03-27 20:48:19,352.0
2275,85,815,172.0,1,cash,2017-03-17 06:52:25,172.0
2276,43,913,181.0,1,credit_card,2017-03-26 12:34:25,181.0
2277,53,902,112.0,1,debit,2017-03-26 09:23:31,112.0
2278,98,884,399.0,3,debit,2017-03-19 20:58:42,133.0
2279,27,830,338.0,2,debit,2017-03-18 05:20:05,169.0
2280,5,807,284.0,2,cash,2017-03-01 17:51:30,142.0
2281,39,846,268.0,2,cash,2017-03-01 21:16:43,134.0
2282,84,928,306.0,2,credit_card,2017-03-25 19:19:01,153.0
2283,12,800,603.0,3,debit,2017-03-21 11:54:52,201.0
2284,26,790,352.0,2,debit,2017-03-17 23:38:30,176.0
2285,66,768,161.0,1,credit_card,2017-03-14 18:26:42,161.0
2286,87,819,149.0,1,credit_card,2017-03-14 01:42:11,149.0
2287,49,735,387.0,3,credit_card,2017-03-24 14:19:24,129.0
2288,64,788,133.0,1,credit_card,2017-03-14 15:30:23,133.0
2289,30,942,459.0,3,debit,2017-03-30 08:50:40,153.0
2290,91,807,640.0,4,credit_card,2017-03-30 08:36:24,160.0
2291,26,780,176.0,1,debit,2017-03-27 23:27:36,176.0
2292,53,850,224.0,2,debit,2017-03-15 09:15:40,112.0
2293,71,979,492.0,3,debit,2017-03-04 07:32:30,164.0
2294,23,864,312.0,2,cash,2017-03-25 10:51:37,156.0
2295,3,917,296.0,2,cash,2017-03-16 09:42:44,148.0
2296,50,894,193.0,1,debit,2017-03-17 20:04:12,193.0
2297,21,802,426.0,3,debit,2017-03-14 14:30:11,142.0
2298,42,607,704.0,2,credit_card,2017-03-07 04:00:00,352.0
2299,98,983,133.0,1,debit,2017-03-02 09:23:45,133.0
2300,23,967,312.0,2,cash,2017-03-14 16:51:42,156.0
2301,82,764,531.0,3,credit_card,2017-03-27 23:29:38,177.0
2302,61,809,158.0,1,cash,2017-03-05 07:59:28,158.0
2303,84,855,306.0,2,debit,2017-03-12 09:22:39,153.0
2304,77,739,312.0,2,cash,2017-03-26 01:45:05,156.0
2305,22,911,438.0,3,cash,2017-03-25 01:21:41,146.0
2306,93,744,228.0,2,credit_card,2017-03-02 17:50:53,114.0
2307,86,792,520.0,4,debit,2017-03-05 00:22:23,130.0
2308,61,723,948.0,6,credit_card,2017-03-26 11:29:37,158.0
2309,51,762,374.0,2,debit,2017-03-24 22:52:11,187.0
2310,75,777,256.0,2,cash,2017-03-15 01:14:26,128.0
2311,88,888,352.0,2,cash,2017-03-23 15:10:16,176.0
2312,87,743,149.0,1,cash,2017-03-04 15:05:38,149.0
2313,79,745,724.0,4,debit,2017-03-27 09:26:31,181.0
2314,7,839,112.0,1,debit,2017-03-20 00:55:52,112.0
2315,44,760,144.0,1,debit,2017-03-12 19:03:35,144.0
2316,77,769,312.0,2,debit,2017-03-01 02:47:04,156.0
2317,12,794,402.0,2,debit,2017-03-18 08:41:36,201.0
2318,22,711,146.0,1,debit,2017-03-14 01:35:49,146.0
2319,43,786,181.0,1,cash,2017-03-07 03:29:45,181.0
2320,97,769,324.0,2,credit_card,2017-03-24 04:42:12,162.0
2321,77,963,468.0,3,debit,2017-03-27 16:38:23,156.0
2322,38,960,190.0,1,debit,2017-03-08 15:58:36,190.0
2323,27,765,169.0,1,debit,2017-03-22 18:41:25,169.0
2324,98,921,266.0,2,credit_card,2017-03-08 12:37:43,133.0
2325,89,845,392.0,2,credit_card,2017-03-18 18:32:35,196.0
2326,69,792,262.0,2,debit,2017-03-12 07:03:31,131.0
2327,32,922,303.0,3,debit,2017-03-15 21:00:41,101.0
2328,58,712,138.0,1,cash,2017-03-17 19:32:44,138.0
2329,36,879,130.0,1,cash,2017-03-21 20:19:33,130.0
2330,13,842,640.0,4,debit,2017-03-27 08:21:51,160.0
2331,83,808,129.0,1,credit_card,2017-03-11 06:21:39,129.0
2332,67,741,131.0,1,credit_card,2017-03-19 00:25:12,131.0
2333,61,999,632.0,4,credit_card,2017-03-18 03:07:06,158.0
2334,74,911,459.0,3,debit,2017-03-14 02:12:24,153.0
2335,98,758,133.0,1,cash,2017-03-06 12:03:22,133.0
2336,10,868,296.0,2,debit,2017-03-20 09:56:29,148.0
2337,29,824,163.0,1,credit_card,2017-03-25 02:56:32,163.0
2338,26,791,352.0,2,debit,2017-03-12 23:22:26,176.0
2339,58,751,276.0,2,credit_card,2017-03-11 14:05:34,138.0
2340,10,793,444.0,3,cash,2017-03-24 14:42:31,148.0
2341,70,895,346.0,2,debit,2017-03-09 21:39:44,173.0
2342,19,727,326.0,2,debit,2017-03-02 23:14:16,163.0
2343,24,868,420.0,3,cash,2017-03-16 17:33:36,140.0
2344,9,995,354.0,3,debit,2017-03-13 01:14:41,118.0
2345,28,715,164.0,1,cash,2017-03-02 12:52:39,164.0
2346,48,722,117.0,1,debit,2017-03-28 07:27:06,117.0
2347,49,928,258.0,2,debit,2017-03-23 21:12:14,129.0
2348,52,820,438.0,3,debit,2017-03-28 09:52:58,146.0
2349,87,801,298.0,2,cash,2017-03-02 06:44:29,149.0
2350,11,873,368.0,2,cash,2017-03-21 23:08:40,184.0
2351,27,962,338.0,2,cash,2017-03-07 11:43:19,169.0
2352,23,703,312.0,2,cash,2017-03-16 13:53:21,156.0
2353,11,971,552.0,3,credit_card,2017-03-11 23:52:58,184.0
2354,27,811,845.0,5,cash,2017-03-13 07:07:39,169.0
2355,75,801,128.0,1,cash,2017-03-09 14:49:43,128.0
2356,45,848,142.0,1,credit_card,2017-03-17 14:00:22,142.0
2357,68,702,408.0,3,debit,2017-03-28 16:57:15,136.0
2358,66,853,161.0,1,credit_card,2017-03-25 13:44:13,161.0
2359,34,773,366.0,3,debit,2017-03-01 04:04:07,122.0
2360,14,817,232.0,2,cash,2017-03-09 09:28:47,116.0
2361,36,818,520.0,4,cash,2017-03-17 22:02:00,130.0
2362,90,843,534.0,3,credit_card,2017-03-11 00:56:06,178.0
2363,19,778,163.0,1,cash,2017-03-21 01:46:46,163.0
2364,74,731,459.0,3,credit_card,2017-03-28 07:46:20,153.0
2365,14,840,116.0,1,cash,2017-03-02 15:51:09,116.0
2366,22,971,292.0,2,credit_card,2017-03-24 02:02:22,146.0
2367,26,941,528.0,3,debit,2017-03-15 09:57:19,176.0
2368,52,793,292.0,2,debit,2017-03-22 08:55:19,146.0
2369,55,815,513.0,3,credit_card,2017-03-01 10:34:45,171.0
2370,15,747,459.0,3,credit_card,2017-03-28 12:18:43,153.0
2371,23,765,624.0,4,debit,2017-03-29 18:57:14,156.0
2372,79,804,181.0,1,debit,2017-03-22 18:22:14,181.0
2373,82,881,354.0,2,cash,2017-03-09 09:16:40,177.0
2374,60,724,177.0,1,cash,2017-03-22 06:33:23,177.0
2375,20,817,127.0,1,cash,2017-03-28 21:08:29,127.0
2376,51,742,374.0,2,credit_card,2017-03-17 17:19:05,187.0
2377,83,943,516.0,4,cash,2017-03-07 23:23:50,129.0
2378,22,862,292.0,2,credit_card,2017-03-06 21:21:06,146.0
2379,59,950,178.0,1,credit_card,2017-03-20 12:16:09,178.0
2380,24,980,280.0,2,debit,2017-03-08 18:46:33,140.0
2381,59,946,178.0,1,credit_card,2017-03-21 11:03:53,178.0
2382,58,907,552.0,4,credit_card,2017-03-12 04:31:39,138.0
2383,98,957,266.0,2,cash,2017-03-27 16:09:22,133.0
2384,32,885,101.0,1,debit,2017-03-02 04:10:03,101.0
2385,39,919,402.0,3,cash,2017-03-19 02:07:11,134.0
2386,93,933,114.0,1,credit_card,2017-03-06 03:28:26,114.0
2387,38,847,760.0,4,cash,2017-03-25 09:48:36,190.0
2388,30,723,459.0,3,cash,2017-03-26 03:56:47,153.0
2389,73,846,330.0,2,credit_card,2017-03-14 04:19:59,165.0
2390,87,754,745.0,5,debit,2017-03-10 21:07:31,149.0
2391,54,826,133.0,1,credit_card,2017-03-18 10:39:45,133.0
2392,9,917,236.0,2,credit_card,2017-03-08 16:17:27,118.0
2393,11,849,184.0,1,cash,2017-03-07 12:30:52,184.0
2394,95,980,672.0,4,debit,2017-03-12 00:00:56,168.0
2395,73,809,495.0,3,credit_card,2017-03-27 11:50:18,165.0
2396,20,745,127.0,1,credit_card,2017-03-28 22:36:10,127.0
2397,35,702,656.0,4,cash,2017-03-27 07:23:36,164.0
2398,69,823,524.0,4,debit,2017-03-02 03:47:32,131.0
2399,36,912,260.0,2,debit,2017-03-03 02:19:07,130.0
2400,15,730,306.0,2,debit,2017-03-16 09:51:12,153.0
2401,37,900,142.0,1,debit,2017-03-22 20:27:00,142.0
2402,61,855,158.0,1,cash,2017-03-05 18:26:31,158.0
2403,97,856,324.0,2,cash,2017-03-19 21:05:53,162.0
2404,35,779,328.0,2,credit_card,2017-03-17 20:45:46,164.0
2405,35,787,328.0,2,credit_card,2017-03-20 18:53:00,164.0
2406,89,808,196.0,1,debit,2017-03-13 04:55:07,196.0
2407,64,774,266.0,2,cash,2017-03-26 22:50:37,133.0
2408,44,836,432.0,3,debit,2017-03-26 16:30:27,144.0
2409,17,825,176.0,1,cash,2017-03-15 13:33:55,176.0
2410,53,706,112.0,1,debit,2017-03-11 13:44:38,112.0
2411,6,834,374.0,2,debit,2017-03-15 09:56:43,187.0
2412,17,713,176.0,1,credit_card,2017-03-26 00:48:26,176.0
2413,49,784,258.0,2,credit_card,2017-03-11 03:07:20,129.0
2414,75,979,128.0,1,debit,2017-03-23 01:35:38,128.0
2415,10,852,296.0,2,credit_card,2017-03-15 02:07:10,148.0
2416,28,854,656.0,4,debit,2017-03-14 23:56:51,164.0
2417,88,915,352.0,2,credit_card,2017-03-11 06:00:07,176.0
2418,65,934,308.0,2,cash,2017-03-07 23:55:24,154.0
2419,69,736,393.0,3,credit_card,2017-03-18 22:56:01,131.0
2420,3,727,296.0,2,cash,2017-03-17 22:23:07,148.0
2421,77,828,468.0,3,debit,2017-03-14 12:32:08,156.0
2422,50,829,386.0,2,credit_card,2017-03-19 11:13:53,193.0
2423,35,768,328.0,2,debit,2017-03-04 21:50:22,164.0
2424,38,994,380.0,2,credit_card,2017-03-19 08:31:10,190.0
2425,46,724,498.0,3,cash,2017-03-02 22:24:01,166.0
2426,39,898,134.0,1,credit_card,2017-03-03 06:57:45,134.0
2427,57,837,147.0,1,cash,2017-03-22 23:12:48,147.0
2428,89,960,588.0,3,credit_card,2017-03-10 19:50:13,196.0
2429,87,792,447.0,3,debit,2017-03-30 02:08:50,149.0
2430,8,849,264.0,2,debit,2017-03-05 07:02:54,132.0
2431,6,738,374.0,2,cash,2017-03-30 10:37:22,187.0
2432,46,999,166.0,1,cash,2017-03-26 19:38:42,166.0
2433,24,958,420.0,3,debit,2017-03-12 01:15:58,140.0
2434,74,749,306.0,2,cash,2017-03-02 11:59:52,153.0
2435,98,951,133.0,1,debit,2017-03-16 02:37:02,133.0
2436,54,980,399.0,3,credit_card,2017-03-04 16:31:30,133.0
2437,86,943,390.0,3,cash,2017-03-22 13:53:32,130.0
2438,4,856,256.0,2,cash,2017-03-25 21:47:10,128.0
2439,13,891,320.0,2,debit,2017-03-27 09:13:11,160.0
2440,55,719,342.0,2,credit_card,2017-03-13 05:12:38,171.0
2441,65,858,154.0,1,credit_card,2017-03-13 18:08:34,154.0
2442,21,794,284.0,2,credit_card,2017-03-27 03:33:54,142.0
2443,83,959,258.0,2,cash,2017-03-21 23:55:09,129.0
2444,40,877,161.0,1,cash,2017-03-17 06:15:39,161.0
2445,36,978,130.0,1,credit_card,2017-03-10 16:55:03,130.0
2446,89,973,196.0,1,debit,2017-03-15 06:07:17,196.0
2447,82,857,354.0,2,cash,2017-03-26 07:09:31,177.0
2448,56,735,117.0,1,debit,2017-03-03 10:36:10,117.0
2449,45,778,284.0,2,debit,2017-03-24 02:18:08,142.0
2450,74,876,153.0,1,cash,2017-03-29 10:00:17,153.0
2451,5,875,142.0,1,credit_card,2017-03-05 15:23:51,142.0
2452,56,814,234.0,2,cash,2017-03-04 21:42:14,117.0
2453,78,709,306.0,2,cash,2017-03-27 11:04:04,153.0
2454,8,802,132.0,1,debit,2017-03-25 21:44:04,132.0
2455,73,765,330.0,2,debit,2017-03-21 08:19:04,165.0
2456,97,769,162.0,1,cash,2017-03-05 17:18:09,162.0
2457,98,875,532.0,4,debit,2017-03-17 02:28:22,133.0
2458,95,700,168.0,1,credit_card,2017-03-30 23:55:35,168.0
2459,68,833,544.0,4,debit,2017-03-24 07:31:16,136.0
2460,61,953,316.0,2,debit,2017-03-22 21:05:12,158.0
2461,73,925,660.0,4,cash,2017-03-16 02:24:05,165.0
2462,89,781,196.0,1,debit,2017-03-26 20:45:23,196.0
2463,37,700,284.0,2,cash,2017-03-27 21:24:16,142.0
2464,96,839,459.0,3,cash,2017-03-07 18:42:39,153.0
2465,9,891,236.0,2,credit_card,2017-03-19 17:08:32,118.0
2466,86,939,260.0,2,cash,2017-03-28 22:22:18,130.0
2467,40,840,161.0,1,credit_card,2017-03-27 04:02:12,161.0
2468,45,754,710.0,5,cash,2017-03-04 21:59:46,142.0
2469,75,761,256.0,2,credit_card,2017-03-13 10:17:37,128.0
2470,47,900,145.0,1,credit_card,2017-03-15 23:17:15,145.0
2471,4,950,256.0,2,cash,2017-03-30 12:51:43,128.0
2472,25,748,260.0,2,credit_card,2017-03-05 02:57:10,130.0
2473,43,995,362.0,2,debit,2017-03-04 12:35:53,181.0
2474,84,768,306.0,2,credit_card,2017-03-22 13:31:45,153.0
2475,2,893,282.0,3,debit,2017-03-21 12:25:26,94.0
2476,65,787,308.0,2,credit_card,2017-03-17 09:09:32,154.0
2477,49,881,129.0,1,credit_card,2017-03-07 02:59:18,129.0
2478,46,805,166.0,1,cash,2017-03-16 00:20:45,166.0
2479,16,835,156.0,1,credit_card,2017-03-21 18:25:36,156.0
2480,93,756,342.0,3,debit,2017-03-09 06:03:53,114.0
2481,72,861,320.0,2,debit,2017-03-08 03:12:51,160.0
2482,3,826,592.0,4,credit_card,2017-03-20 05:18:43,148.0
2483,48,928,468.0,4,credit_card,2017-03-24 13:27:35,117.0
2484,54,893,266.0,2,cash,2017-03-09 15:14:50,133.0
2485,8,996,528.0,4,debit,2017-03-09 17:26:20,132.0
2486,18,756,624.0,4,debit,2017-03-30 05:01:06,156.0
2487,8,860,264.0,2,credit_card,2017-03-29 07:17:12,132.0
2488,49,781,387.0,3,cash,2017-03-18 22:52:18,129.0
2489,64,929,266.0,2,credit_card,2017-03-23 10:25:18,133.0
2490,34,924,488.0,4,debit,2017-03-01 04:29:36,122.0
2491,53,954,112.0,1,debit,2017-03-04 07:48:14,112.0
2492,42,868,704.0,2,debit,2017-03-01 18:33:33,352.0
2493,78,834,612.0,4,debit,2017-03-04 04:37:34,153.0
2494,90,849,356.0,2,debit,2017-03-09 00:50:54,178.0
2495,50,757,965.0,5,debit,2017-03-04 07:32:45,193.0
2496,78,707,306.0,2,cash,2017-03-26 04:38:52,153.0
2497,71,953,328.0,2,cash,2017-03-09 09:51:14,164.0
2498,77,956,468.0,3,credit_card,2017-03-29 23:25:34,156.0
2499,75,748,256.0,2,credit_card,2017-03-11 18:58:23,128.0
2500,58,809,276.0,2,cash,2017-03-14 02:15:34,138.0
2501,22,762,292.0,2,debit,2017-03-16 07:55:26,146.0
2502,23,726,468.0,3,debit,2017-03-01 19:47:38,156.0
2503,96,833,153.0,1,credit_card,2017-03-13 04:58:32,153.0
2504,92,935,90.0,1,credit_card,2017-03-28 02:30:26,90.0
2505,81,735,177.0,1,cash,2017-03-06 22:08:08,177.0
2506,81,895,354.0,2,cash,2017-03-15 07:29:16,177.0
2507,18,958,312.0,2,credit_card,2017-03-16 17:45:20,156.0
2508,53,984,112.0,1,cash,2017-03-07 08:36:30,112.0
2509,2,902,94.0,1,cash,2017-03-01 14:48:47,94.0
2510,57,748,147.0,1,credit_card,2017-03-04 03:59:13,147.0
2511,49,964,129.0,1,debit,2017-03-13 06:16:55,129.0
2512,6,871,561.0,3,credit_card,2017-03-01 22:59:37,187.0
2513,78,935,306.0,2,debit,2017-03-18 18:57:13,153.0
2514,44,804,288.0,2,credit_card,2017-03-16 03:36:38,144.0
2515,26,774,352.0,2,credit_card,2017-03-20 10:59:34,176.0
2516,100,899,111.0,1,debit,2017-03-30 15:17:37,111.0
2517,13,970,320.0,2,debit,2017-03-21 23:43:23,160.0
2518,60,960,531.0,3,debit,2017-03-12 15:15:56,177.0
2519,59,869,356.0,2,credit_card,2017-03-29 04:35:12,178.0
2520,60,839,177.0,1,credit_card,2017-03-06 14:54:13,177.0
2521,90,845,356.0,2,credit_card,2017-03-14 17:04:57,178.0
2522,5,928,142.0,1,debit,2017-03-16 01:14:42,142.0
2523,84,856,306.0,2,debit,2017-03-09 18:19:26,153.0
2524,51,855,187.0,1,cash,2017-03-08 20:39:45,187.0
2525,1,924,474.0,3,credit_card,2017-03-16 02:31:40,158.0
2526,49,884,258.0,2,debit,2017-03-07 04:55:53,129.0
2527,67,975,262.0,2,cash,2017-03-22 02:22:16,131.0
2528,58,723,414.0,3,cash,2017-03-01 11:18:00,138.0
2529,37,972,142.0,1,credit_card,2017-03-22 14:30:37,142.0
2530,76,950,310.0,2,credit_card,2017-03-17 20:43:59,155.0
2531,31,972,387.0,3,cash,2017-03-13 17:11:20,129.0
2532,17,884,352.0,2,debit,2017-03-25 13:27:35,176.0
2533,57,977,294.0,2,debit,2017-03-12 03:56:12,147.0
2534,94,748,134.0,1,credit_card,2017-03-08 08:14:17,134.0
2535,13,848,320.0,2,credit_card,2017-03-14 07:00:24,160.0
2536,24,841,280.0,2,cash,2017-03-05 16:51:26,140.0
2537,99,782,390.0,2,cash,2017-03-08 08:40:07,195.0
2538,38,739,380.0,2,credit_card,2017-03-06 23:11:48,190.0
2539,79,955,362.0,2,debit,2017-03-12 22:33:05,181.0
2540,76,749,155.0,1,credit_card,2017-03-08 18:29:36,155.0
2541,71,889,492.0,3,debit,2017-03-11 01:05:48,164.0
2542,71,883,328.0,2,debit,2017-03-05 14:39:40,164.0
2543,5,734,284.0,2,cash,2017-03-30 00:54:44,142.0
2544,35,868,492.0,3,credit_card,2017-03-07 17:51:34,164.0
2545,25,712,130.0,1,credit_card,2017-03-28 22:04:43,130.0
2546,97,919,486.0,3,debit,2017-03-11 19:17:53,162.0
2547,9,797,118.0,1,credit_card,2017-03-17 20:12:27,118.0
2548,27,721,338.0,2,credit_card,2017-03-06 20:55:40,169.0
2549,78,861,153.0,1,cash,2017-03-17 19:36:00,153.0
2550,51,721,187.0,1,debit,2017-03-02 17:05:56,187.0
2551,91,881,160.0,1,debit,2017-03-01 04:32:13,160.0
2552,37,753,710.0,5,debit,2017-03-15 03:06:53,142.0
2553,17,762,704.0,4,credit_card,2017-03-17 17:36:00,176.0
2554,31,783,258.0,2,credit_card,2017-03-15 23:46:37,129.0
2555,41,868,354.0,3,debit,2017-03-21 08:42:16,118.0
2556,56,822,117.0,1,credit_card,2017-03-08 22:05:46,117.0
2557,87,712,149.0,1,debit,2017-03-15 01:08:04,149.0
2558,36,751,130.0,1,credit_card,2017-03-17 14:28:54,130.0
2559,61,824,632.0,4,credit_card,2017-03-19 02:01:17,158.0
2560,60,824,354.0,2,debit,2017-03-06 08:09:27,177.0
2561,6,845,935.0,5,credit_card,2017-03-16 22:24:30,187.0
2562,82,943,531.0,3,debit,2017-03-24 17:58:43,177.0
2563,74,709,306.0,2,debit,2017-03-16 14:18:11,153.0
2564,93,927,114.0,1,credit_card,2017-03-23 09:19:08,114.0
2565,78,915,459.0,3,debit,2017-03-25 01:19:35,153.0
2566,3,864,148.0,1,credit_card,2017-03-01 03:43:43,148.0
2567,100,799,222.0,2,credit_card,2017-03-14 05:07:05,111.0
2568,10,724,148.0,1,debit,2017-03-06 14:18:18,148.0
2569,8,774,132.0,1,debit,2017-03-05 18:27:07,132.0
2570,58,921,276.0,2,credit_card,2017-03-15 01:32:47,138.0
2571,6,864,187.0,1,cash,2017-03-02 08:25:44,187.0
2572,58,736,276.0,2,credit_card,2017-03-08 09:41:58,138.0
2573,50,867,386.0,2,debit,2017-03-05 18:31:21,193.0
2574,20,834,127.0,1,credit_card,2017-03-18 03:13:16,127.0
2575,4,965,384.0,3,debit,2017-03-12 18:10:28,128.0
2576,91,887,320.0,2,credit_card,2017-03-10 15:40:00,160.0
2577,14,721,464.0,4,credit_card,2017-03-02 13:15:36,116.0
2578,48,707,351.0,3,cash,2017-03-09 16:54:26,117.0
2579,61,994,316.0,2,cash,2017-03-03 09:56:51,158.0
2580,7,964,448.0,4,debit,2017-03-15 10:53:58,112.0
2581,94,786,268.0,2,cash,2017-03-06 20:28:14,134.0
2582,52,814,292.0,2,credit_card,2017-03-30 09:13:19,146.0
2583,17,710,528.0,3,credit_card,2017-03-09 04:09:19,176.0
2584,12,823,201.0,1,credit_card,2017-03-11 10:25:39,201.0
2585,89,700,392.0,2,cash,2017-03-21 12:18:52,196.0
2586,94,933,134.0,1,debit,2017-03-28 11:27:24,134.0
2587,20,991,254.0,2,credit_card,2017-03-19 15:30:20,127.0
2588,1,756,316.0,2,debit,2017-03-30 12:27:19,158.0
2589,54,867,665.0,5,debit,2017-03-30 06:20:07,133.0
2590,25,796,130.0,1,cash,2017-03-14 15:53:15,130.0
2591,24,808,420.0,3,debit,2017-03-22 18:12:05,140.0
2592,79,834,543.0,3,credit_card,2017-03-15 05:32:35,181.0
2593,25,830,130.0,1,cash,2017-03-18 22:00:21,130.0
2594,76,759,465.0,3,credit_card,2017-03-16 11:29:50,155.0
2595,58,724,138.0,1,cash,2017-03-05 20:38:34,138.0
2596,43,733,543.0,3,debit,2017-03-14 18:18:35,181.0
2597,66,920,322.0,2,cash,2017-03-25 20:22:43,161.0
2598,3,879,296.0,2,cash,2017-03-25 00:59:48,148.0
2599,49,933,129.0,1,credit_card,2017-03-15 12:57:15,129.0
2600,72,746,160.0,1,debit,2017-03-04 10:23:24,160.0
2601,75,771,384.0,3,cash,2017-03-29 17:16:49,128.0
2602,81,744,354.0,2,cash,2017-03-08 22:05:57,177.0
2603,18,809,312.0,2,debit,2017-03-21 09:23:03,156.0
2604,95,901,168.0,1,cash,2017-03-19 22:00:44,168.0
2605,6,981,374.0,2,debit,2017-03-29 08:09:19,187.0
2606,49,773,387.0,3,cash,2017-03-09 13:56:28,129.0
2607,94,934,402.0,3,debit,2017-03-18 01:04:09,134.0
2608,69,984,262.0,2,cash,2017-03-12 14:06:26,131.0
2609,69,818,262.0,2,credit_card,2017-03-21 14:03:14,131.0
2610,42,868,704.0,2,debit,2017-03-23 18:10:14,352.0
2611,98,761,399.0,3,credit_card,2017-03-12 09:33:01,133.0
2612,12,947,201.0,1,cash,2017-03-22 19:57:46,201.0
2613,2,900,188.0,2,debit,2017-03-11 13:14:39,94.0
2614,70,835,692.0,4,credit_card,2017-03-13 18:52:01,173.0
2615,21,768,426.0,3,cash,2017-03-18 11:20:21,142.0
2616,65,814,154.0,1,credit_card,2017-03-19 19:44:19,154.0
2617,99,728,390.0,2,debit,2017-03-09 14:13:57,195.0
2618,48,721,468.0,4,debit,2017-03-07 11:35:25,117.0
2619,81,749,354.0,2,debit,2017-03-11 21:22:57,177.0
2620,26,873,352.0,2,debit,2017-03-02 20:40:27,176.0
2621,38,888,380.0,2,credit_card,2017-03-24 23:18:23,190.0
2622,18,850,156.0,1,cash,2017-03-16 03:29:20,156.0
2623,97,773,486.0,3,credit_card,2017-03-13 16:06:33,162.0
2624,34,790,488.0,4,cash,2017-03-22 14:10:09,122.0
2625,65,718,308.0,2,cash,2017-03-15 11:18:35,154.0
2626,9,852,236.0,2,debit,2017-03-05 22:25:08,118.0
2627,57,851,147.0,1,cash,2017-03-06 15:02:04,147.0
2628,81,891,354.0,2,credit_card,2017-03-29 11:19:48,177.0
2629,23,791,156.0,1,debit,2017-03-10 07:52:05,156.0
2630,93,845,342.0,3,debit,2017-03-14 21:19:42,114.0
2631,53,940,112.0,1,credit_card,2017-03-30 23:12:13,112.0
2632,82,710,177.0,1,cash,2017-03-18 03:13:41,177.0
2633,19,846,163.0,1,debit,2017-03-18 18:05:53,163.0
2634,50,986,386.0,2,credit_card,2017-03-11 20:07:27,193.0
2635,63,763,272.0,2,credit_card,2017-03-30 03:08:46,136.0
2636,52,919,292.0,2,debit,2017-03-19 05:28:02,146.0
2637,39,740,134.0,1,cash,2017-03-13 06:59:52,134.0
2638,43,800,543.0,3,cash,2017-03-17 17:26:53,181.0
2639,57,957,294.0,2,cash,2017-03-13 05:04:33,147.0
2640,6,893,187.0,1,debit,2017-03-06 10:17:09,187.0
2641,62,733,160.0,1,cash,2017-03-09 15:57:26,160.0
2642,48,821,351.0,3,debit,2017-03-25 08:09:04,117.0
2643,89,712,392.0,2,debit,2017-03-12 17:46:41,196.0
2644,76,881,310.0,2,credit_card,2017-03-02 03:22:53,155.0
2645,79,959,362.0,2,debit,2017-03-27 19:50:58,181.0
2646,41,724,354.0,3,cash,2017-03-03 16:11:32,118.0
2647,49,751,258.0,2,cash,2017-03-15 00:39:08,129.0
2648,21,802,426.0,3,credit_card,2017-03-26 18:22:40,142.0
2649,81,902,531.0,3,credit_card,2017-03-25 22:00:41,177.0
2650,81,789,354.0,2,credit_card,2017-03-06 15:51:59,177.0
2651,98,847,266.0,2,cash,2017-03-16 04:27:37,133.0
2652,49,823,258.0,2,credit_card,2017-03-25 13:05:03,129.0
2653,6,723,187.0,1,debit,2017-03-10 23:18:41,187.0
2654,60,905,177.0,1,cash,2017-03-18 21:18:31,177.0
2655,28,896,328.0,2,credit_card,2017-03-14 06:29:26,164.0
2656,96,919,459.0,3,credit_card,2017-03-14 09:03:05,153.0
2657,64,760,399.0,3,cash,2017-03-17 00:59:41,133.0
2658,61,940,632.0,4,credit_card,2017-03-16 17:46:44,158.0
2659,21,974,710.0,5,debit,2017-03-02 07:19:48,142.0
2660,66,940,483.0,3,cash,2017-03-24 08:35:37,161.0
2661,38,796,190.0,1,cash,2017-03-09 11:14:09,190.0
2662,94,930,134.0,1,cash,2017-03-30 12:21:12,134.0
2663,76,908,465.0,3,debit,2017-03-06 10:36:37,155.0
2664,22,996,292.0,2,credit_card,2017-03-09 01:59:21,146.0
2665,94,983,268.0,2,debit,2017-03-23 00:21:18,134.0
2666,43,982,181.0,1,debit,2017-03-03 02:33:50,181.0
2667,6,731,374.0,2,debit,2017-03-02 11:01:32,187.0
2668,18,834,468.0,3,credit_card,2017-03-23 21:53:56,156.0
2669,32,837,202.0,2,debit,2017-03-18 00:44:18,101.0
2670,80,800,290.0,2,credit_card,2017-03-19 06:54:30,145.0
2671,18,740,780.0,5,debit,2017-03-12 22:44:22,156.0
2672,90,733,356.0,2,debit,2017-03-17 17:23:48,178.0
2673,17,847,176.0,1,debit,2017-03-02 17:09:05,176.0
2674,82,824,177.0,1,credit_card,2017-03-18 11:40:36,177.0
2675,19,742,326.0,2,debit,2017-03-20 07:24:31,163.0
2676,35,898,328.0,2,credit_card,2017-03-16 10:34:24,164.0
2677,4,776,256.0,2,debit,2017-03-16 11:42:20,128.0
2678,95,854,168.0,1,cash,2017-03-28 15:42:37,168.0
2679,93,758,114.0,1,credit_card,2017-03-20 13:29:17,114.0
2680,68,922,272.0,2,credit_card,2017-03-14 02:24:23,136.0
2681,93,956,228.0,2,credit_card,2017-03-15 03:21:46,114.0
2682,18,862,468.0,3,credit_card,2017-03-15 11:05:25,156.0
2683,58,928,276.0,2,debit,2017-03-18 01:23:51,138.0
2684,75,726,128.0,1,cash,2017-03-19 10:44:53,128.0
2685,19,793,489.0,3,credit_card,2017-03-13 07:05:55,163.0
2686,93,859,114.0,1,cash,2017-03-10 01:05:31,114.0
2687,91,883,160.0,1,cash,2017-03-11 15:07:44,160.0
